"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"t8b9","Shauqeen Restaurant","Pakistani","4.9","(26)","Karachi"
"u00o","Soda And Shawarma","Shawarma","4.8","(100+)","Karachi"
"lnvv","Allah Razi Nalli Biryani Pakwan & Sheermal House","Pakistani","3.8","(2)","Karachi"
"pzx2","Food Forage","Fast Food","4.6","(35)","Karachi"
"dg51","The Hunger Healer","Fast Food","2.3","(5)","Karachi"
"dxlq","Momi's Kitchen","Pakistani","4.3","(500+)","Karachi"
"i7ke","Darbar Kachori House","Pakistani","4.2","(100+)","Karachi"
"fb7q","Cafe Town Fast Food & BBQ","Fast Food","3.9","(26)","Karachi"
"s2tc","Agha Meraj Juice ( Nipa Chowrangi )","Beverages","4.1","(1000+)","Karachi"
"aiiw","SS Burger and Pizza","Pizza","2.1","(32)","Karachi"
"lxr5","Alhaan e Sheeren Sweets Bakers & Nimco","Cakes & Bakery","4.2","(100+)","Karachi"
"mso6","Desi Bites","Pakistani","2.5","(7)","Karachi"
"lt4y","Karachi Spicy Roll Corner - Gulshan","Fast Food","3.9","(100+)","Karachi"
"nle7","Black Star Pizza & Soda","Pasta","4.6","(100+)","Karachi"
"ocoq","United Halwa Puri N Kachori","Pakistani","4.1","(500+)","Karachi"
"t9mz","Chai Dewari - Gulshan","Fast Food","4","(500+)","Karachi"
"t9an","Chai Baithak","Pakistani","3.8","(1000+)","Karachi"
"fysy","Royal Foodz","Pakistani","4.6","(6)","Karachi"
"ytwm","Masala Art","Pakistani","3.3","(4)","Karachi"
"p6cv","Syeda Home Kitchen","Pakistani","4.5","(500+)","Karachi"
"w9ql","Ami Wala Foods","Pakistani","3.9","(500+)","Karachi"
"wy5l","Brewty Coffee","Healthy Food","4.4","(18)","Karachi"
"df63","Aslam Nihari House","Pakistani","4.3","(20)","Karachi"
"czpu","Mama City Burger","Ice Cream","4.1","(100+)","Karachi"
"w52x","Turkish Pizza & Fastfood","Pizza","4.4","(90)","Karachi"
"nt34","CO2 - The Soda Shop (Gulshan)","Ice Cream","4.5","(500+)","Karachi"
"cgb9","Famous Foods & Catering","Fast Food","3.3","(100+)","Karachi"
"gy6i","SS Home Kitchen","Pakistani","3.6","(89)","Karachi"
"eib5","BOLAN SAJJI HOUSE-GULSHAN","Pakistani","4.2","(2000+)","Karachi"
"u1uf","Akram Fish Point Hassan Square","Seafood","4.3","(2000+)","Karachi"
"sgun","Al-Samadi Shawarma","Shawarma","3.7","(100+)","Karachi"
"lhi7","Catering your cravings","Fast Food","3.9","(100+)","Karachi"
"so1a","4G Pizza and Fast food","Pizza","3.8","(100+)","Karachi"
"s1sa","Pizza Crust - Gulshan","Pasta","4","(3000+)","Karachi"
"ecby","Naseeb Biryani Center","Pakistani","3.8","(2000+)","Karachi"
"v9ox","Peshawari Ice Cream and Special Falooda","Ice Cream","4.2","(2000+)","Karachi"
"pnxi","The Food Lab","Fast Food","4.5","(97)","Karachi"
"s0uf","Student Biryani - University Road","Biryani","4.2","(10000+)","Karachi"
"mth0","Mummy's Pizza","Fast Food","4.5","(100+)","Karachi"
"jb8n","SavorKin Kitchen","Pakistani","4.2","(10)","Karachi"
"wnt4","Original Hot & Roll","Fast Food","4.6","(29)","Karachi"
"f5rp","Chilli Fries","Fast Food","3.1","(100+)","Karachi"
"n7hy","Hot n Roll Bait Ul Mukarram","Pakistani","4.1","(2000+)","Karachi"
"mlxr","Karachi Kitchen Delights","Continental","3.2","(11)","Karachi"
"nl5p","ASR-E-SHEEREEN ( GULSHAN-E-IQBAL)","Pakistani","4.5","(3000+)","Karachi"
"qtqs","Quetta Agha Hotel","Pakistani","4.4","(1000+)","Karachi"
"v706","Madina Fast Food, Pizza & Bar Be Que","Fast Food","3.4","(100+)","Karachi"
"s3kr","Mehran Sajji House","Pakistani","4.3","(3000+)","Karachi"
"nu6p","Bhashani Halwa Puri n Kachori","Pakistani","4.2","(500+)","Karachi"
"s7ce","Cafe Bistrovia","Pasta","3.9","(2000+)","Karachi"
"w0cl","RM Cooking","Pakistani","3.8","(500+)","Karachi"
"qz91","Chow Chow","Chinese","4.1","(23)","Karachi"
"n9dg","Golden Apple Restauarnt (Bait Ul Mukkram)","Fast Food","4.1","(2000+)","Karachi"
"d622","Manpasand Chatkaray (Gulshan)","Pakistani","4.3","(100+)","Karachi"
"uc2l","Naseeb biryani and pakwan center","Pakistani","3.7","(500+)","Karachi"
"kj1d","Pak Juice Corner & Fast Food","Fast Food","3.9","(1000+)","Karachi"
"vahq","Bhashani halwa Puri (famous)","Pakistani","4.2","(100+)","Karachi"
"sub3","Tasty Times Fried Chicken","Fast Food","4.5","(63)","Karachi"
"gsdm","Al Syed Biryani And Pakwan Center - Gulshan e Iqbal","Pakistani","4.2","(1000+)","Karachi"
"ah4r","Fusion Flavour Grill","Pakistani","5","(2)","Karachi"
"nvxh","The Pizza Heaven","Fast Food","4","(100+)","Karachi"
"xijl","Al Razzaq restaurant","Pakistani","1.5","(19)","Karachi"
"nl8x","Tawakkal Foods","Pakistani","4.2","(22)","Karachi"
"t6lb","Ghazi Pakwan Center - Purani Sabzi Mandi","Pakistani","4","(1000+)","Karachi"
"t2tp","Revive Foods","Savouries","4.4","(2000+)","Karachi"
"ianw","Jameela's Kitchen","Chinese","4","(500+)","Karachi"
"cfy5","Makkah Foods","Pakistani","3.2","(3)","Karachi"
"bepl","Fajar food's","Pakistani","4.9","(39)","Karachi"
"elfw","Boby Cafe","Fast Food","4","(13)","Karachi"
"hiou","Midhayali Restaurant","Fast Food","3.9","(100+)","Karachi"
"o4po","The Burger House","Fast Food","3.5","(500+)","Karachi"
"m5r2","Hot n Spicy Chatkhara","Pakistani","2.5","(8)","Karachi"
"t2cn","Hafeez Roll Fast Food","Fast Food","3.4","(10000+)","Karachi"
"qcxz","Foodiewoodie","Fast Food","3.6","(23)","Karachi"
"qong","The Oven Story","Pakistani","3.5","(100+)","Karachi"
"m5tc","Al Mustafa Nihari","Pakistani","4","(1000+)","Karachi"
"t8sb","Hafeez Roll Fast Food - PECHS","Fast Food","3.7","(5000+)","Karachi"
"n6dp","Muhammadi Sheermal BBQ And Biryani","Pakistani","4.2","(5000+)","Karachi"
"jf1k","(Halwa Puri) من و سلویٰ","Pakistani","3.7","(500+)","Karachi"
"c2bx","Chef Me","Chinese","4.4","(1000+)","Karachi"
"pkwt","Food Delight","Pakistani","4.6","(100+)","Karachi"
"c7jv","Karachi Roll Point BBQ & Fast Food","Fast Food","3.9","(35)","Karachi"
"i28l","Super Burger","Burgers","4.4","(1000+)","Karachi"
"ei30","New Pak Juice & Cone Ice Cream - PIB","Ice Cream","4.7","(14)","Karachi"
"b8xd","Pizza Remix (PIB)","Pizza","4.2","(500+)","Karachi"
"c9fr","Dilli Darbar Restaurant And BBQ","Pakistani","5","(1)","Karachi"
"d2at","Kashmiri Roll Kabab BBQ Fast Food & Biryani - Gulshan E iqbal","Burgers","4","(3000+)","Karachi"
"jj03","BitSip","Fast Food","3.9","(64)","Karachi"
"rxrl","Food in a Mood","Fast Food","4.1","(35)","Karachi"
"dksa","Ghazi Biryani Centre","Pakistani","4.1","(500+)","Karachi"
"t0qc","Noor Cafe & Grill","Pakistani","4.1","(1000+)","Karachi"
"sbpj","Eatsway","Fast Food","4.9","(4)","Karachi"
"brr4","Al Syed Biryani And Pakwan Center - PIB Colony","Pakistani","4.3","(1000+)","Karachi"
"pwpt","Burger N Barrel","Fast Food","3.4","(5)","Karachi"
"bq24","Yaseen Qureshi Bar BQ","Fast Food","3.8","(17)","Karachi"
"u9bt","Chips & Dip's","Fast Food","4.1","(2000+)","Karachi"
"d0kl","JANI Cafe","Fast Food","2.6","(3)","Karachi"
"yxwt","Kababjees Express - Garden","Fast Food","4.2","(4000+)","Karachi"
"pa87","Ajmeri Pizza Bite","Pakistani","4","(100+)","Karachi"
"mey5","Khao Piyo","Pakistani","3.8","(100+)","Karachi"
"cdh0","Come Daddy Fast Food & Chinese","Fast Food","4.2","(100+)","Karachi"
"rofg","Chimney","Fast Food","4.9","(10)","Karachi"
"vrzx","Cook house Express","Pakistani","3.5","(48)","Karachi"
"w2qo","Shams Chaat House - 2","Savouries","3.9","(1000+)","Karachi"
"b0ym","Friends Burger","Fast Food","3.9","(500+)","Karachi"
"qnls","The Good Pie Pizza","Pizza","2.9","(100+)","Karachi"
"u0lx","Bismillah Manpasand Chat","Savouries","4.1","(1000+)","Karachi"
"j67m","J.K Saeed Hotel","Pakistani","5","(3)","Karachi"
"k1de","Abdul Ghani Madina Hotel","Pakistani","4.4","(100+)","Karachi"
"f26b","Al Madina Pakwan & Biryani Center","Pakistani","4","(29)","Karachi"
"e1fp","Foodie Bowl","Fast Food","4.6","(38)","Karachi"
"te42","Tasty Times","Pizza","4.4","(3000+)","Karachi"
"siyr","The Spicy Burgers Story","Fast Food","4","(100+)","Karachi"
"lw31","Yummy Foods","Fast Food","3.4","(500+)","Karachi"
"d9w4","Masala Munch","Pakistani","4.1","(86)","Karachi"
"r9kl","Lazeez halwa puri","Pakistani","4.2","(2000+)","Karachi"
"u9fm","Hot n roll","Fast Food","4.1","(3000+)","Karachi"
"eok0","Chatpat Bites","Fast Food","3.8","(1000+)","Karachi"
"gwac","Don't Mix Chaat","Savouries","3.2","(77)","Karachi"
"n29k","Faisal Juice","Healthy Food","4.1","(84)","Karachi"
"jb51","Quetta cafe dua hotel","Pakistani","3.9","(100+)","Karachi"
"o28p","New Quetta Ameer Khan Sadabahar Hotel","Pakistani","3.6","(100+)","Karachi"
"r83j","Bites N Slices Pizza","Pizza","3.9","(46)","Karachi"
"gffd","SS Cuisine","Pakistani","3.9","(59)","Karachi"
"z3ol","Paan Bar","Pakistani","4.5","(500+)","Karachi"
"crb4","Hasan Food & Karahi","Pakistani","4.9","(38)","Karachi"
"hhyx","Meat Crust","Pizza","4.3","(20)","Karachi"
"zpwj","Namak Mandi by Kababjees","Continental","4.3","(65)","Karachi"
"u6mr","Red Chillies","Pakistani","3.8","(1000+)","Karachi"
"yhfa","Raja Zam Zam Fast Food","Fast Food","3.8","(500+)","Karachi"
"hj02","Sachal Darbar","Pakistani","3","(20)","Karachi"
"g8el","Usman Bun Kabab & Fast Food","Fast Food","4.3","(100+)","Karachi"
"ttfu","Annie's kitchen","Paratha","4.5","(100+)","Karachi"
"s5ku","Tasty Italian Pizza","Pasta","4.3","(500+)","Karachi"
"e8q2","The Meaty Kitchen","Fast Food","4.5","(500+)","Karachi"
"iwqm","Burger Bitez","Pasta","2.8","(51)","Karachi"
"myso","Grand Father Pizza","Pizza","3","(100+)","Karachi"
"u2my","Chef Hot n Roll","Pakistani","3.9","(1000+)","Karachi"
"e7ec","Dua Special burger","Pakistani","4.4","(22)","Karachi"
"t0hv","Pizza 9tinine - Jamshed Road","Pizza","3.8","(100+)","Karachi"
"guru","Pizza Express","Pizza","4.1","(100+)","Karachi"
"soum","Samar's Kitchen","Pakistani","4.6","(63)","Karachi"
"r5rb","Midway Bites","Fast Food","3.5","(100+)","Karachi"
"tp46","Mughlai Chai Paratha","Pakistani","4","(100+)","Karachi"
"clz5","Cafe Johar","Pakistani","4.1","(100+)","Karachi"
"beq3","The Belly Buster","Fast Food","3.9","(10)","Karachi"
"jfrs","The Biryani Center","Pakistani","3.8","(32)","Karachi"
"xtld","Big Bite","Fast Food","4.2","(11)","Karachi"
"t1fa","Al-Arab Pizza & Fast Food","Pasta","4","(1000+)","Karachi"
"ekx4","1 Degree Centigrade","Healthy Food","4.4","(100+)","Karachi"
"a5p9","Islamia Nihari House","Pakistani","4.1","(100+)","Karachi"
"ii0p","M for Momos","0 min","4","(500+)","Karachi"
"kr6r","Zaiqa-e-Charminar","Pakistani","4.5","(100+)","Karachi"
"mm22","Cafe Al Sadaat And Anabi Hotel","Pakistani","4.5","(11)","Karachi"
"uhjz","Mama's Kitchen (Homechef)","Pizza","4.5","(76)","Karachi"
"lcaq","Smart Food","BBQ","3.4","(500+)","Karachi"
"nmuz","MBM Kitchen","Pakistani","3.4","(100+)","Karachi"
"v8xd","Burns Road Ke Mashoor Bun Kabab","Fast Food","4","(4000+)","Karachi"
"kgsa","Delhi Yousuf nihari and sheermal house (Jamshed Road)","Pakistani","3.8","(69)","Karachi"
"s9dg","Thaliland - Garden","Pakistani","3.9","(5000+)","Karachi"
"h4mn","Zaiqa-e-Pakistan Kitchen","Pakistani","3.4","(3)","Karachi"
"fwig","Nawab Pakwan - Fast Food","Pakistani","3.8","(66)","Karachi"
"jsj2","Corner Foods","Fast Food","3.7","(100+)","Karachi"
"fnbk","Silver Spoon","Fast Food","3.4","(100+)","Karachi"
"jql8","Dehli Nihari N Sheermal House","Pakistani","4","(100+)","Karachi"
"z35v","Baraf Pani","Beverages","4","(500+)","Karachi"
"v1ys","QFC (Qadri Food Center) Fast food BBQ- Chandni Chownk","Fast Food","4.3","(2000+)","Karachi"
"cbxb","Khaosu","Pakistani","4","(50)","Karachi"
"vsgi","Ice Cream City Falooda & Juice","Ice Cream","4.1","(100+)","Karachi"
"gwg1","Agha Meer Juice Fast Food & Chinese","Fast Food","2.7","(29)","Karachi"
"nwf5","King Foods","Fast Food","3.9","(500+)","Karachi"
"f5ey","Nawab Pakwan & Biryani-Branch 1","Biryani","4.1","(1000+)","Karachi"
"dm4l","Sabri Nihari House (Famous)","Desserts","3.7","(61)","Karachi"
"kyao","Lick-A-Chick","Burgers","3.7","(1000+)","Karachi"
"noid","Janan Shinwari","Pakistani","5","(3)","Karachi"
"t0mk","Jama Restaurant","Fast Food","4.1","(20000+)","Karachi"
"w6uz","Akber Chaat House","Savouries","4","(1000+)","Karachi"
"n0rw","Continental Sweets And Bakers","Cakes & Bakery","4.2","(3000+)","Karachi"
"phj3","Pizza Cheezis","Pasta","3.9","(100+)","Karachi"
"pu4r","Jawaid biryani","Pakistani","3.6","(23)","Karachi"
"y6cf","Slice of Italy Pizza","Pizza","4.7","(20)","Karachi"
"m8yx","Pizza On Cheezis","Pizza","4.2","(500+)","Karachi"
"g2o7","Fried Freed","Fast Food","3.2","(8)","Karachi"
"umzm","Maggi by Mommy","Continental","3.7","(100+)","Karachi"
"a8mg","The Bar BQ Today","Pakistani","3.8","(100+)","Karachi"
"e8mm","Relish with us","Pakistani","4","(3000+)","Karachi"
"cfjs","Del Frio - Jauhar","Fine Dining","4","(3000+)","Karachi"
"c0t6","Yadgar flavour","Pakistani","3.7","(84)","Karachi"
"hfa6","Fruity Delights","0 min","3.1","(100+)","Karachi"
"dpcc","Mandi Al Khaleej - Jauhar","Pakistani","4","(100+)","Karachi"
"dry5","Chai Wala - Jauhar","Pakistani","3.6","(66)","Karachi"
"k0wk","AHR Desi Food","Pakistani","3.4","(100)","Karachi"
"d5d9","Heaven & Home","Pakistani","4.4","(100+)","Karachi"
"ucte","Super Sweets & Bakers","Cakes & Bakery","3.4","(17)","Karachi"
"vt6t","Chatkhara Bites","Fast Food","3.3","(24)","Karachi"
"whku","House of Chefs","Chinese","2.9","(100+)","Karachi"
"oxdt","Paan Ji","Ice Cream","4.4","(100+)","Karachi"
"s11k","Gelaton By Wafflon","Desserts","3.8","(54)","Karachi"
"fs6g","Khana Khaye","Pakistani","2.4","(20)","Karachi"
"c1rg","Sarfaraz Restaurant","Pakistani","4.1","(100+)","Karachi"
"fdpp","The Cheese Cake Company (PECHS)","American","3.5","(64)","Karachi"
"wrdl","Food Secret","Pakistani","4.2","(71)","Karachi"
"xa60","Waffleups","Desserts","3.9","(100+)","Karachi"
"ze0q","Al Imran Restaurant","Pasta","3.4","(500+)","Karachi"
"gjv8","Fresh Food Station","Pakistani","4.4","(12)","Karachi"
"avv5","Puffins By Md Foods","Pakistani","2.4","(20)","Karachi"
"uf51","Li Corso Pizza","Pizza","3.7","(14)","Karachi"
"si1i","HAPPY - Jauhar","Desserts","4.2","(1000+)","Karachi"
"hx9s","WOFL","Desserts","4.3","(100+)","Karachi"
"yf1k","INDIAN CHASKA (Garden East Branch)","Pakistani","3.8","(100+)","Karachi"
"yq44","Lasani Murgh Cholay and Paye","Pakistani","4.2","(500+)","Karachi"
"x55o","Zachas Bites","Chinese","4.1","(100+)","Karachi"
"kbvr","Xander's - Jauhar","Continental","4","(2000+)","Karachi"
"ual4","Biya's Kitchen","Pakistani","3.1","(500+)","Karachi"
"h7dh","Wafflon","Desserts","4","(100+)","Karachi"
"eqys","Maroof foods","Pakistani","4.2","(1000+)","Karachi"
"t990","Bombay Bhel - Jauhar","Pakistani","4","(100+)","Karachi"
"wcjz","Espresso - Jauhar","Cakes & Bakery","4.2","(1000+)","Karachi"
"y8ou","Khaas Biryani Center","Biryani","3.9","(500+)","Karachi"
"tubf","Melbrew - Jauhar","Healthy Food","4.2","(500+)","Karachi"
"qjes","Give N Take Foods","Pakistani","3.5","(63)","Karachi"
"bh1h","THATGUYARIF","Burgers","4.5","(53)","Karachi"
"l5rn","Halima Sultan's Kitchen","Pakistani","4","(500+)","Karachi"
"o137","Agha Hadi Juice - Gulzar E Hijri","Beverages","4.5","(100+)","Karachi"
"ncyi","Continental Breakfast N Paya","Halwa Puri","4.1","(500+)","Karachi"
"t8po","Khaas Caterers","Pakistani","3.9","(2000+)","Karachi"
"t4rt","United Biryani & Caterers","Biryani","3.9","(3000+)","Karachi"
"z54z","The Fries Corner","Fast Food","3.9","(100+)","Karachi"
"ybx0","Sodalicious Chapter 2","0 min","3.9","(100)","Karachi"
"pxp0","Mr Bubbles","Healthy Food","4.7","(43)","Karachi"
"quov","Level 2 Espresso - Jauhar","Burgers","3.9","(97)","Karachi"
"hhf5","Ten 11","Pakistani","4.2","(100+)","Karachi"
"lpxg","Cheezious Pizza","Pizza","2.4","(8)","Karachi"
"ph64","Chine Express","Chinese","3.7","(100+)","Karachi"
"vpx3","PIZZANO'S","Fast Food","4","(500+)","Karachi"
"sm5q","Al Hadi foods","Fast Food","5","(6)","Karachi"
"o3dv","Lamosh Burger & Pizza - Sharfabad","Burgers","3.9","(2000+)","Karachi"
"wgef","Crispy bara-Gulshan-e-Iqbal","Fast Food","2.2","(2)","Karachi"
"v4cu","New Town Bakers","Cakes & Bakery","4.3","(500+)","Karachi"
"t8zh","Dehli k Mashoor Dahi Baray aur Chaat","Savouries","3.8","(1000+)","Karachi"
"zj2s","Zaiqa Zone","Pakistani","3.6","(100+)","Karachi"
"nojg","Zam Zam Peyala Biryani & Juice Centre","Pakistani","4.3","(100+)","Karachi"
"kcuy","The Pizza Hunter","Pizza","5","(3)","Karachi"
"l1hb","Master Cakes - Gurumandir","Cakes & Bakery","4.1","(100+)","Karachi"
"k6vk","Dacca Sweets & Bakers (SHARFABAAD)","Cakes & Bakery","4.1","(100+)","Karachi"
"i48n","Zavery Pops (Gulshan)","Desserts","4.3","(100+)","Karachi"
"n6og","Rajoo Ice cream - Guru Mandir","Ice Cream","4.2","(2000+)","Karachi"
"qq2s","Yemen Cuisine","Middle Eastern","4.1","(36)","Karachi"
"j4eb","Husnain Kitchen","Pakistani","3.9","(100+)","Karachi"
"hmu8","Sù Jing","Chinese","4.3","(500+)","Karachi"
"q5jq","Pizza 1st","Pizza","1","(2)","Karachi"
"xnu7","Allah wala kitchen & sheermal House","Pakistani","3.2","(11)","Karachi"
"f0v9","Fire Bird","American","2.4","(19)","Karachi"
"rigg","Yameen Haleem","Pakistani","4.2","(100+)","Karachi"
"wj8y","Chatkhara House","Pakistani","3.9","(97)","Karachi"
"u8td","Mr Arab","Fast Food","4.3","(500+)","Karachi"
"h2fr","Pizza Cut","Pizza","4.4","(54)","Karachi"
"pypz","The Lazy Brownie Co.","Desserts","3.9","(100+)","Karachi"
"xybq","Saleem Lassi House (Gurumandir)","Healthy Food","4.6","(100+)","Karachi"
"gjzp","Allah Wala Biryani & Sheermal House","Pakistani","3.8","(100+)","Karachi"
"eaqy","Crazy Chef","Chinese","1.3","(6)","Karachi"
"fl8u","Sip & Fry","Fast Food","2.5","(20)","Karachi"
"de0r","SODKA - The Drink City","Beverages","4.3","(100+)","Karachi"
"w6nj","Tasty Ice Cream","Ice Cream","3.7","(100+)","Karachi"
"d6gv","Javaid Nihari - Sharfabad","Pakistani","4.4","(10000+)","Karachi"
"zq76","New Quetta Awami Hotel","Pakistani","3.9","(100+)","Karachi"
"nyzq","J.J Food Centre","Pakistani","4","(1000+)","Karachi"
"s4wz","McDonald's - Stadium Road","Fast Food","4.1","(20000+)","Karachi"
"uto2","FR FOODS","Pakistani","3.6","(69)","Karachi"
"cmmz","BABU ALBATATO FRIES","Fast Food","4.3","(1000+)","Karachi"
"sar3","Home Retreat","Pakistani","3.7","(100+)","Karachi"
"g7or","Saima Kitchen","Pakistani","4.1","(500+)","Karachi"
"u78a","Zavery Foods","Fast Food","5","(2)","Karachi"
"e9kj","Arab Shawarma","Pakistani","4.4","(500+)","Karachi"
"e6ss","Crunch & Melts pizza & Fast Food","Pizza","3.9","(6)","Karachi"
"xw82","SIPS & BITS","Beverages","4.5","(100+)","Karachi"
"vqxr","New Mashallah Restaurant & Biryani Centre","Pakistani","2.4","(29)","Karachi"
"wlqp","ZONUTS","Pakistani","4.8","(80)","Karachi"
"m9hr","Riwali Katakat & BBQ","Pakistani","4.1","(92)","Karachi"
"u3yl","Geo kashmiri","Pakistani","4.3","(10000+)","Karachi"
"z2lq","SALT Food Express","Fast Food","4.1","(100+)","Karachi"
"n8al","Agha Salman Juice","Ice Cream","4.4","(1000+)","Karachi"
"htm7","Wow Foods","Pakistani","3.5","(100+)","Karachi"
"u7w3","Kitchenelle","Pakistani","4.3","(1000+)","Karachi"
"npxq","Kababjees Pizza - Sharfabad","Pizza","4.2","(2000+)","Karachi"
"vopv","Zaib Madina Biryani & Pakwan Centre","Pakistani","3.6","(92)","Karachi"
"chdc","Chicago Boba Bubble Tea","Continental","4.3","(72)","Karachi"
"vg08","AL KHUBZ GUYS","Pakistani","3.9","(3)","Karachi"
"vnde","Pakistan Fruit Chaat - Dhoraji","Pakistani","4.9","(49)","Karachi"
"u9tv","Shahi Darbar","Fast Food","4.1","(5000+)","Karachi"
"p1ml","Hot N Roll Tonight","Pakistani","3.7","(1000+)","Karachi"
"u1ty","Happy Ice Cream","Ice Cream","4.5","(3000+)","Karachi"
"r97q","XAVION - THE COFFEE HOUSE","Pasta","3.3","(47)","Karachi"
"bhcu","Churrosity","Desserts","4.5","(100+)","Karachi"
"e3js","Chatpata kitchen","Pakistani","3.7","(58)","Karachi"
"ejwg","Freshmade Snacks","Fast Food","4.3","(100+)","Karachi"
"vzm5","Raziqeen waffles on Wheels","Desserts","3.8","(11)","Karachi"
"qdw3","Aroma Bistro","Fast Food","3.3","(100+)","Karachi"
"ov2s","The ThickShake Bar","Beverages","4","(7)","Karachi"
"m50t","Treat on Street","Chinese","4.2","(6)","Karachi"
"pxkm","Kidchen","Chinese","4.2","(67)","Karachi"
"s4ex","Mcanz's","Chinese","3.8","(1000+)","Karachi"
"z2gi","Two hands kitchen","Chinese","4","(500+)","Karachi"
"ks1z","Chine express","Pasta","3.9","(1000+)","Karachi"
"yuxw","Tortilla Perfection","Fast Food","5","(2)","Karachi"
"gng4","Bhojan Cafeteria","Fast Food","3.5","(18)","Karachi"
"h3f0","Qadri Dairy Ice Cream & Milk Shake","Desserts","3.4","(4)","Karachi"
"w6iz","Agha Salman Juice Centre - Mosamyat","Beverages","3.7","(100+)","Karachi"
"p4ul","Walls - Bahadurabad","Desserts","3.7","(71)","Karachi"
"fpyg","Penniato","Fast Food","3.7","(100+)","Karachi"
"s5nk","De-Pizzano (Soldier bazar)","Pasta","4","(500+)","Karachi"
"n7sb","Ridan House Of Mandi - Gulistan e Johar","Middle Eastern","4.3","(2000+)","Karachi"
"genk","Pizza Day","Pizza","4","(76)","Karachi"
"s0nj","Pizza Inc","Pizza","4.2","(5000+)","Karachi"
"xpyu","Khausa Memoni Curry Khausa","Chinese","4","(66)","Karachi"
"a6nz","Noodle Woodle","Chinese","3.2","(85)","Karachi"
"n5az","Ghousia Gola Ganda Burger & Chat House","Burgers","3.6","(500+)","Karachi"
"v2ty","Sacha's Cakes - BMCHS","Cakes & Bakery","3.1","(100+)","Karachi"
"ir77","Shahi Darbar Halwa Puri","Pakistani","4.2","(1000+)","Karachi"
"v5wc","Pizza Super Hot","Pizza","4.1","(500+)","Karachi"
"d3tv","Khenjou - Pav Bhaji","Pakistani","4.9","(10)","Karachi"
"s2mc","Tooso Bahadurabad","Pasta","4.3","(10000+)","Karachi"
"bow9","Al Zahra Pakwan","Pakistani","4","(62)","Karachi"
"sm7s","PIZZA PLUS PAKISTAN - Bahadurabad","Pasta","4.2","(100+)","Karachi"
"vhxz","Quetta Al Noor Hotel","Pakistani","3.9","(18)","Karachi"
"tqnf","Mr. Juice - Soldier Bazar","Beverages","4.4","(500+)","Karachi"
"ai4z","First Bite","Pakistani","3","(17)","Karachi"
"oeij","Lush Crush - Bahadrabad","Ice Cream","4.3","(100+)","Karachi"
"w1um","Burns Road k Mashoor Bun Kabab","Fast Food","3.9","(3000+)","Karachi"
"xh9e","Feeling Hungry??","Pakistani","3.5","(1000+)","Karachi"
"t1jf","Standard khauasa","Pasta","3.8","(2000+)","Karachi"
"bydp","Ice Cream Kingdom","Desserts","3.7","(6)","Karachi"
"n0ni","Goodluck Mazedar Restaurant and Fast Food BBQ","Pakistani","3.7","(100+)","Karachi"
"wxmd","JUICE & JUICE","Beverages","4","(1000+)","Karachi"
"zvtn","Agha City Juice","Beverages","4.2","(34)","Karachi"
"nfzc","Uncle Chicken Corn Soup & Chat House","Ice Cream","3.9","(100+)","Karachi"
"v0go","City Broast","Broast","4.2","(4000+)","Karachi"
"m7x5","Jan's Broast - BMCHS","Fast Food","4.1","(500+)","Karachi"
"y2rz","Burger Meater - Johar","Burgers","3.5","(100+)","Karachi"
"iqr3","Fads Tea Point","Chinese","4","(75)","Karachi"
"k146","The Agha Juice","Desserts","3.8","(100+)","Karachi"
"ln39","BRUGGES - WAFFLES","Pakistani","3","(40)","Karachi"
"dies","Sultan ka Pakwan","Pakistani","3.1","(13)","Karachi"
"t7qy","Agha Mehdi Juice Centre","Beverages","4","(1000+)","Karachi"
"dlbf","Dhoraji famous gola & faluda","Savouries","3.9","(68)","Karachi"
"mspa","Tempura","Chinese","3.4","(6)","Karachi"
"w2ph","Royal Haleem","Haleem","4","(500+)","Karachi"
"qviw","Kaybees Creamy Bar","Desserts","3.9","(65)","Karachi"
"fz4x","eatlo","Fast Food","2.8","(4)","Karachi"
"u5dc","Dosa Point","Pakistani","4.2","(100+)","Karachi"
"s0rt","Pie In The Sky - Bahadurabad","Cakes & Bakery","4.3","(1000+)","Karachi"
"z0qm","Sip up The Soda Shop- Branch II","Beverages","3.1","(35)","Karachi"
"fj41","Mush Mush Chinese Food Cart","Chinese","5","(1)","Karachi"
"v2lv","Raziqeen","Desserts","4.1","(500+)","Karachi"
"mi3z","Ashi's kitchen","Fast Food","3.9","(100+)","Karachi"
"u2or","Mehak Fast Food - Bahadurabad","Fast Food","4.1","(5000+)","Karachi"
"xfwv","Vayani Sweets n Bakers","Pakistani","3.8","(100+)","Karachi"
"t5xz","New United Foods Centre 1","Pasta","4.3","(5000+)","Karachi"
"hil1","Suadish Biryani - PECHS","Pakistani","3.8","(100+)","Karachi"
"zy24","Mashallah Burger Corner","Fast Food","4","(72)","Karachi"
"fphg","Master Pakwan and Biryani Centre","Pakistani","4.1","(100+)","Karachi"
"pjmb","Naan Stop - PECHS","Pasta","3.9","(500+)","Karachi"
"t4bp","Oh My Grill - BMCHS","Burgers","4","(2000+)","Karachi"
"n9xv","Ooko Pizza","Pasta","4.5","(100+)","Karachi"
"o938","Tasty Foods","Pakistani","3.8","(100+)","Karachi"
"g6gk","Desi Magic","Pakistani","3.9","(500+)","Karachi"
